index,node,level,parents,params,res_gdw_id,res_inflow_flag,res_outflow_flag,res_within_flag
511,420556612,2,258;448,59000.0;302.0;0.46;1.16
512,420553224,2,285;449,177000.0;535.0;0.47;1.16
513,420553226,2,450;264,125000.0;467.0;0.49;1.18
514,420553017,2,269;451,210000.0;726.0;0.52;1.19
515,420556617,2,453;265,14000.0;93.0;0.47;1.23
516,420552579,2,454;289,53000.0;326.0;0.43;1.15
517,420552581,2,284;455,210000.0;608.0;0.5;1.19
518,420551530,2,306;458,40000.0;188.0;0.45;1.18
519,420549913,2,461;323,40000.0;188.0;0.48;1.17
520,420548063,2,463;336,164000.0;513.0;0.45;1.15
521,420547029,2,339;464,505000.0;1028.0;0.47;1.16
522,420545605,2,465;367,145000.0;304.0;0.46;1.15
523,420548068,2,327;466,79000.0;350.0;0.49;1.17
524,420545995,2,351;468,46000.0;142.0;0.49;1.17
525,420546221,2,352;469,33000.0;234.0;0.48;1.19
526,420545822,2,365;471,210000.0;652.0;0.46;1.16
527,420544739,2,472;473,112000.0;443.0;0.48;1.18
528,420547234,2,474;377,132000.0;467.0;0.46;1.19
529,420546421,2,381;475,145000.0;628.0;0.46;1.18
530,420546627,2,380;476,190000.0;583.0;0.47;1.22
531,420544967,2,477;397,33000.0;186.0;0.47;1.21
532,420544741,2,480;398,217000.0;517.0;0.49;1.2
533,420544969,2,357;481,190000.0;535.0;0.49;1.18
534,420553008,3,21;482,33000.0;142.0;0.47;1.14
535,420550917,3,485;33,164000.0;633.0;0.48;1.13
536,420549337,3,487;8,33000.0;117.0;0.47;1.16
537,420546622,3,56;488,99000.0;234.0;0.49;1.22
538,420548058,3,65;489,20000.0;117.0;0.47;1.17
539,420543969,3,419;492,14000.0;71.0;0.49;1.21
540,420543767,3,494;424,276000.0;725.0;0.48;1.15
541,420542341,3,107;496,66000.0;188.0;0.48;1.24
542,420540284,3,497;142,86000.0;233.0;0.49;1.21
543,420536765,3,498;431,27000.0;117.0;0.49;1.19
544,420541927,3,499;139,282000.0;979.0;0.48;1.2
545,420542740,3,111;500;113,92000.0;468.0;0.48;1.24
546,420538575,3,173;501,321000.0;700.0;0.49;1.22
547,420535735,3,181;502,86000.0;350.0;0.48;1.19
548,420535738,3,200;503,40000.0;117.0;0.46;1.22
549,420533492,3,504;505,86000.0;233.0;0.49;1.16
550,420535138,3,127;506,40000.0;142.0;0.48;1.23
551,420531493,3,223;507,33000.0;142.0;0.48;1.23
552,420559600,3,237;508,46000.0;210.0;0.48;1.18
553,420557887,3,230;509,118000.0;210.0;0.47;1.17
554,420556000,3,257;511,138000.0;397.0;0.46;1.15
555,420551956,3,513;457,420000.0;937.0;0.5;1.15
556,420553227,3,514;270,79000.0;117.0;0.51;1.19
557,420551146,3,518;456,118000.0;419.0;0.44;1.15
558,420548922,3,331;520,33000.0;117.0;0.46;1.14
559,420545824,3,522;366,79000.0;302.0;0.48;1.16
560,420546222,3,350;524,20000.0;117.0;0.5;1.18
561,420545604,3,73;527,53000.0;234.0;0.48;1.15
562,420547648,3,338;529,20000.0;93.0;0.47;1.17
563,420545383,3,393;531,14000.0;117.0;0.48;1.22
564,420545163,3,532;395,27000.0;71.0;0.49;1.16
565,420551342,4,535;484,27000.0;117.0;0.46;0.99
566,420548920,4,536;10,125000.0;421.0;0.47;1.14
567,420545158,4,537;61,348000.0;517.0;0.48;1.19
568,420543970,4,83;539,27000.0;117.0;0.49;1.19
569,420543342,4,540;89,112000.0;446.0;0.48;1.07
570,420541532,4,541;131,407000.0;817.0;0.48;1.2
571,420536549,4,543;146,53000.0;213.0;0.49;1.16
572,420539444,4,546;170,184000.0;583.0;0.49;1.19
573,420536366,4,547;199,79000.0;326.0;0.49;1.2
574,420535934,4,548;201,27000.0;117.0;0.48;1.23
575,420533898,4,549;214,92000.0;302.0;0.47;1.16
576,420534927,4,550;128,184000.0;421.0;0.49;1.23
577,420531492,4,551;441,20000.0;117.0;0.47;1.17
578,420558983,4,552;445,66000.0;302.0;0.47;1.13
579,420557667,4,553;233,33000.0;117.0;0.46;1.16
580,420549138,4,298;558,223000.0;583.0;0.47;1.16
581,420546419,4,364;559,263000.0;744.0;0.48;1.12
582,420545994,4,560;533,236000.0;562.0;0.5;1.15
583,420545988,4,72;561,46000.0;210.0;0.48;1.13
584,420547031,4,562;376,479000.0;1104.0;0.48;1.13
585,420545382,4,385;563,426000.0;1164.0;0.48;1.2
586,420545164,4,564;394,256000.0;704.0;0.48;1.12
587,420551523,5,408;565,125000.0;492.0;0.46;0.97
588,420545987,5,567;64,132000.0;400.0;0.47;1.17
589,420543769,5,568;87,46000.0;188.0;0.49;1.19
590,420542931,5,88;569;90,79000.0;302.0;0.48;0.99
591,420536550,5,571;190,14000.0;117.0;0.48;1.17
592,420536966,5,178;573,269000.0;1117.0;0.49;1.19
593,420535737,5,198;574,125000.0;233.0;0.49;1.25
594,420534521,5,208;575,59000.0;210.0;0.47;1.16
595,420535732,5,126;576,73000.0;117.0;0.49;1.23
596,420531686,5,577;222,151000.0;326.0;0.47;1.02
597,420558118,5,578;403,86000.0;350.0;0.46;1.14
598,420556419,5,579;234,276000.0;725.0;0.48;1.16
599,420546630,5,467;582,210000.0;658.0;0.48;0.99
600,420546418,5,71;583,59000.0;234.0;0.47;1.14
601,420545607,5,586;479,105000.0;395.0;0.48;0.99
602,420551524,6,587;30,40000.0;188.0;0.46;0.93
603,420546218,6,588;63,46000.0;210.0;0.47;1.18
604,420543344,6,589;544,53000.0;188.0;0.48;1.03
605,420542541,6,493;590,99000.0;233.0;0.48;0.96
606,420536766,6,188;591,33000.0;117.0;0.48;1.19
607,420536557,6,197;593,66000.0;188.0;0.49;1.24
608,420535931,6,192;595,27000.0;117.0;0.49;1.23
609,420532310,6,221;596,79000.0;326.0;0.48;1.02
610,420557047,6,242;597;244,177000.0;397.0;0.47;1.0
611,420555787,6,231;598,158000.0;375.0;0.48;1.13
612,420546825,6,363;600,125000.0;259.0;0.46;1.07
613,420546629,6,599;525;601,276000.0;537.0;0.49;0.8
614,420551525,7,483;602,413000.0;1058.0;0.47;0.92
615,420546623,7,603;59,184000.0;443.0;0.47;1.03
616,420543147,7,491;604,46000.0;188.0;0.48;0.95
617,420542126,7,156;605,33000.0;210.0;0.48;0.91
618,420536965,7,606;189,53000.0;210.0;0.48;1.05
619,420536768,7,607;196,27000.0;117.0;0.49;1.24
620,420535533,7,191;608,158000.0;375.0;0.49;1.19
621,420532897,7,220;609,315000.0;583.0;0.48;1.01
622,420556818,7,245;610,112000.0;350.0;0.46;0.99
623,420555788,7,611;235,79000.0;234.0;0.48;1.14
624,420547028,7,612;526,99000.0;350.0;0.47;0.98
625,420547442,7,388;613,171000.0;395.0;0.49;0.76
626,420551526,8,614;405,14000.0;71.0;0.47;0.88
627,420547228,8,12;615,53000.0;188.0;0.47;0.99
628,420543148,8,616;138,27000.0;117.0;0.49;0.95
629,420541725,8,617;93,27000.0;117.0;0.48;0.91
630,420537371,8,185;618,40000.0;188.0;0.48;1.02
631,420537161,8,193;619,14000.0;71.0;0.49;1.23
632,420536551,8,125;620,164000.0;466.0;0.49;1.19
633,420533900,8,213;621,27000.0;117.0;0.48;1.0
634,420556611,8,622;16,33000.0;117.0;0.46;0.96
635,420554048,8,623;554,400000.0;837.0;0.46;0.99
636,420547647,8,362;624,40000.0;188.0;0.46;0.97
637,420548268,8,523;625,46000.0;188.0;0.48;0.73
638,420551143,9,626;5,138000.0;517.0;0.47;0.86
639,420547229,9,627;14,79000.0;234.0;0.47;0.98
640,420543345,9,42;628,53000.0;210.0;0.49;0.94
641,420541319,9,629;422,59000.0;233.0;0.48;0.89
642,420537559,9,630;186,158000.0;446.0;0.48;1.0
643,420536967,9,631;195,66000.0;188.0;0.49;1.2
644,420537372,9,632;187,92000.0;302.0;0.48;1.05
645,420533899,9,209;633,164000.0;537.0;0.48;0.96
646,420556417,9,15;634,33000.0;117.0;0.46;0.95
647,420554047,9,236;635,20000.0;117.0;0.46;0.96
648,420546826,9,470;636,223000.0;630.0;0.47;0.92
649,420548489,9,637;329,14000.0;117.0;0.49;0.72
650,420550918,10,47;638,138000.0;400.0;0.47;0.85
651,420547230,10,11;639,99000.0;213.0;0.46;0.97
652,420542542,10,640;137,105000.0;375.0;0.49;0.93
653,420540505,10,154;641,236000.0;375.0;0.48;1.04
654,420536151,10,643;194,158000.0;233.0;0.48;1.19
655,420537981,10,642;644,33000.0;186.0;0.49;0.92
656,420535139,10,594;645,295000.0;653.0;0.49;0.84
657,420554485,10,646;17,485000.0;1259.0;0.47;0.93
658,420547440,10,361;648,125000.0;259.0;0.47;0.92
659,420547875,10,462;649,138000.0;329.0;0.47;0.58
660,420548056,11,651;13,177000.0;770.0;0.47;0.98
661,420542543,11,652;136,79000.0;233.0;0.48;0.93
662,420540713,11,152;653,14000.0;71.0;0.49;0.89
663,420537375,11,165;654,164000.0;304.0;0.48;1.2
664,420535932,11,180;656,112000.0;421.0;0.49;0.82
665,420547869,11,658;581,177000.0;400.0;0.47;0.81
666,420548267,11,326;659,86000.0;350.0;0.47;0.58
667,420541928,12,135;661,59000.0;233.0;0.49;0.92
668,420540282,12,432;662,125000.0;304.0;0.49;0.89
669,420537982,12,163;663,66000.0;258.0;0.48;1.07
670,420536365,12,179;664,171000.0;491.0;0.49;0.84
671,420548062,12,360;665,20000.0;117.0;0.47;0.81
672,420541322,13,114;667,138000.0;375.0;0.49;0.96
673,420539442,13,668;155,184000.0;375.0;0.5;0.9
674,420538160,13,669;164,53000.0;210.0;0.48;1.05
675,420537160,13,670;177,256000.0;562.0;0.49;0.77
676,420547870,13,337;671,66000.0;326.0;0.47;0.83
677,420541114,14,672;130,145000.0;350.0;0.5;0.94
678,420539249,14,673;182,236000.0;491.0;0.5;0.84
679,420538578,14,162;674,177000.0;375.0;0.48;1.04
680,420537374,14,122;675,164000.0;442.0;0.48;0.71
681,420548485,14,676;521,66000.0;278.0;0.46;0.7
682,420540918,15,677;115,53000.0;350.0;0.5;0.93
683,420539250,15,678;183,27000.0;117.0;0.49;0.82
684,420539026,15,679;592,99000.0;188.0;0.48;0.94
685,420538810,15,427;680,256000.0;861.0;0.48;0.58
686,420549136,15,332;681,14000.0;117.0;0.46;0.71
687,420538574,16,683;184,236000.0;633.0;0.49;0.84
688,420539253,16,684;172,14000.0;117.0;0.48;0.95
689,420540285,16,685;168,14000.0;117.0;0.48;0.57
690,420549137,16,686;333,158000.0;395.0;0.45;0.66
691,420538159,17,687;655,177000.0;375.0;0.47;0.53
692,420539446,17,169;688,53000.0;188.0;0.49;0.92
693,420549910,17,447;690,40000.0;117.0;0.44;0.53
694,420538808,18,121;691,73000.0;233.0;0.47;0.53
695,420539665,18,692;171,230000.0;421.0;0.49;0.95
696,420550316,18,693;580,46000.0;186.0;0.45;0.49
697,420539251,19,694;120,138000.0;304.0;0.47;0.53
698,420540286,19,167;695,138000.0;188.0;0.49;0.92
699,420550723,19,296;696,138000.0;467.0;0.45;0.49
700,420539882,20,117;697,7000.0;117.0;0.47;0.53
701,420540510,20,166;698,92000.0;350.0;0.49;0.91
702,420551528,20,699;295,40000.0;210.0;0.45;0.5
703,420540077,21,542;700,243000.0;679.0;0.47;0.51
704,420539883,22,703;426,14000.0;71.0;0.46;0.51
705,420539884,23,704;116,158000.0;468.0;0.46;0.51
706,420540508,24,682;705;689,236000.0;587.0;0.45;0.36
707,420540919,25,706;572,79000.0;280.0;0.46;0.35
708,420541323,26,570;707,14000.0;117.0;0.45;0.35
709,420540509,27,106;708,223000.0;517.0;0.44;0.35
710,420540078,28,709;701,387000.0;652.0;0.45;0.33
711,420542342,29,110;710,92000.0;329.0;0.44;0.34
712,420542544,30,108;711;112,40000.0;188.0;0.43;0.33
713,420542343,31,109;712,99000.0;280.0;0.45;0.33
714,420543151,32,713;545,131000.0;304.0;0.46;0.32
715,420543772,33,79;714,210000.0;511.0;0.46;0.33
716,420544536,34,715;105,33000.0;186.0;0.46;0.33
717,420544961,35,495;716,145000.0;375.0;0.47;0.32
718,420545380,36,74;717,59000.0;234.0;0.47;0.32
719,420545819,37,718;490,171000.0;511.0;0.48;0.32
720,420546824,38,416;719,184000.0;628.0;0.48;0.32
721,420548057,39,660;720,33000.0;117.0;0.49;0.32
722,420548263,40,721;538,14000.0;93.0;0.49;0.32
723,420548481,41,566;722,132000.0;443.0;0.49;0.32
724,420549338,42,53;723,164000.0;350.0;0.49;0.31
725,420549715,43,724;52,40000.0;186.0;0.49;0.31
726,420550312,44,49;725,112000.0;326.0;0.49;0.31
727,420550919,45,486;726,86000.0;302.0;0.49;0.31
728,420551727,46,46;650;727,33000.0;186.0;0.49;0.3
729,420551948,47,43;728,73000.0;234.0;0.49;0.3
730,420552359,48,44;729,66000.0;302.0;0.49;0.31
731,420553009,49,24;534;730,191000.0;492.0;0.49;0.3
732,420553621,50,406;23;731,79000.0;329.0;0.49;0.3
733,420553825,51,20;732,14000.0;71.0;0.49;0.3
734,420553622,52,733;22,79000.0;259.0;0.49;0.3
735,420553623,53,657;734,138000.0;375.0;0.5;0.29
736,420553223,54,248;735;249,73000.0;188.0;0.5;0.29
737,420553011,55,736;250,256000.0;567.0;0.5;0.29
738,420553419,56,737;510,66000.0;259.0;0.5;0.3
739,420551949,57,647;738,328000.0;584.0;0.49;0.27
740,420551729,58,739;252,243000.0;425.0;0.49;0.27
741,420551950,59,512;740,204000.0;608.0;0.48;0.27
742,420551951,60,741;702,14000.0;117.0;0.49;0.26
743,420552146,61,516;742;293,125000.0;375.0;0.49;0.28
744,420552809,62,287;743,14000.0;71.0;0.49;0.27
745,420551346,63,291;744,217000.0;584.0;0.49;0.28
746,420551529,64,290;745,132000.0;329.0;0.5;0.27
747,420551145,65,292;746;294,73000.0;304.0;0.51;0.27
748,420550922,66,747;297,92000.0;234.0;0.51;0.27
749,420550724,67,557;748,27000.0;117.0;0.49;0.27
750,420550099,68,749;310,112000.0;350.0;0.5;0.25
751,420550100,69,750;313,73000.0;117.0;0.5;0.25
752,420549718,70,459;751,53000.0;210.0;0.5;0.25
753,420549341,71,752;314,73000.0;210.0;0.5;0.25
754,420548487,72,753;316,86000.0;326.0;0.5;0.25
755,420548064,73,754;584,112000.0;188.0;0.5;0.26
756,420548065,74,755;528,164000.0;538.0;0.5;0.25
757,420548714,75,312;756,33000.0;117.0;0.5;0.26
758,420548066,76,315;757,92000.0;234.0;0.5;0.26
759,420547871,77,758;373,46000.0;188.0;0.5;0.26
760,420547649,78,759;375,105000.0;329.0;0.51;0.26
761,420547650,79,760;530;585,20000.0;117.0;0.51;0.26
762,420547872,80,761;374,33000.0;117.0;0.51;0.26
763,420547873,81,317;762,210000.0;492.0;0.51;0.25
764,420548266,82,763;330,33000.0;188.0;0.51;0.26
765,420547441,83,328;764,295000.0;722.0;0.51;0.26
766,420547034,84,765;389,20000.0;117.0;0.51;0.27
767,420547035,85,766;478,40000.0;117.0;0.51;0.28
768,420546628,86,767;390,249000.0;696.0;0.51;0.29
769,420548716,87,666;768,14000.0;93.0;0.51;0.29
770,420548927,88,325;769,145000.0;443.0;0.51;0.29
771,420549721,89,460;770,79000.0;234.0;0.51;0.29
772,420550103,90,519;771,105000.0;395.0;0.5;0.29
773,420550923,91,274;772,295000.0;513.0;0.5;0.26
774,420551731,92,555;452;773,125000.0;421.0;0.5;0.29
775,420552362,93,271;774,59000.0;234.0;0.5;0.29
776,420552580,94,556;775,105000.0;284.0;0.5;0.31
777,420553018,95,776;283,59000.0;259.0;0.5;0.29
778,420552150,96,777;282,138000.0;234.0;0.5;0.29
779,420553228,97,778;517,118000.0;395.0;0.49;0.28
780,420554053,98,281;779,79000.0;234.0;0.49;0.28
781,420554904,99,279;780;280,40000.0;234.0;0.49;0.28
782,420555121,100,781;278,73000.0;234.0;0.49;0.28
783,420555550,101,277;782,86000.0;302.0;0.48;0.28
784,420556226,102,275;783,99000.0;421.0;0.48;0.28
785,420557052,103,515;784,151000.0;487.0;0.48;0.28
